c,h,l,n,o,t,v,vw
71.405370715,79.490025,70.8,201,72.48814562,2023-04-29T05:00:00Z,600.240018144,71.7354569111
69.748,78.01415754,68.539163565,311,71.400915,2023-04-30T05:00:00Z,792.891,70.9121031769
68.89805,77.6085,67.79885,183,69.73885,2023-05-01T05:00:00Z,321.455363701,68.8125683814
68.890555195,77.60867,68.087694,185,68.9177476,2023-05-02T05:00:00Z,451.960041606,68.9948426936
71.295590525,79.2665,67.7,296,68.899028,2023-05-03T05:00:00Z,613.665,69.7989946452
71.2924433,72.14526,68.525,142,71.30414003,2023-05-04T05:00:00Z,282.03022025,71.2089353674
72.39917,74.4584,70.5,411,71.308786,2023-05-05T05:00:00Z,1055.237714742,72.4791545821
70.149615,79.0891945,68.8339835,315,72.3886,2023-05-06T05:00:00Z,641.599158455,70.6263579385
69.05263675,78.388805,68.5,207,70.160625,2023-05-07T05:00:00Z,334.849136234,69.7519865527
65.80195,69.2646,63.7,510,69.108965,2023-05-08T05:00:00Z,1400.187416559,65.8414422028
64.65055,68.044181,64.28297,151,65.80638,2023-05-09T05:00:00Z,521.615946069,64.8735608918
64.13955,67.4675,61.7072,519,64.661,2023-05-10T05:00:00Z,1504.917857061,64.2218562574
61.612652575,66.95851015,60.8,386,64.1468125,2023-05-11T05:00:00Z,1128.368496619,62.7448008615
62.65305,66.6670267,60.459,345,61.608832,2023-05-12T05:00:00Z,977.090256014,62.1204993812
62.40613475,66.56166,61.6467874,169,62.65105508,2023-05-13T05:00:00Z,453.808304946,62.3633296405
63.244,66.661255,61.49603295,212,62.40785,2023-05-14T05:00:00Z,523.477735759,62.4725057827
62.645845,66.39,61.9456,299,63.234265,2023-05-15T05:00:00Z,709.305464914,63.3616433516
63.595559885,66.46,61.984971435,191,62.64,2023-05-16T05:00:00Z,483.7411903,62.7093299621
65.94392881,68.165,61.795524055,332,63.59834385,2023-05-17T05:00:00Z,791.438682929,64.2567198326
65.1121925,67.45719575,64.03690505,333,65.93795223,2023-05-18T05:00:00Z,1053.976042297,65.7281755039
64.886445525,67.7889375,64.58915,122,65.096845,2023-05-19T05:00:00Z,358.321144003,65.1268961408
64.985,67.75398675,64.63829735,100,64.902435,2023-05-20T05:00:00Z,323.353,65.0792802293
63.595771,67.0171705,62.9938986,179,65.00258384,2023-05-21T05:00:00Z,535.753555709,64.2156946731
65.6964,66.3,63.53955,188,63.606986685,2023-05-22T05:00:00Z,605.951567473,64.4929969347
64.51593015,68.0183765,64.05924412,196,65.7035931,2023-05-23T05:00:00Z,716.00573523,65.3074758631
63.732446505,67.25383,62.3,339,64.4841655,2023-05-24T05:00:00Z,1318.133788456,63.5290101915
63.302269045,67.362,62.83354,226,63.7424975,2023-05-25T05:00:00Z,713.721382381,63.6062070543
64.997817,66.85852668,62.8,362,63.31021965,2023-05-26T05:00:00Z,1602.883172747,64.0575870871
66.444181,66.8769626,63.02,224,65.00981135,2023-05-27T05:00:00Z,903.021504183,65.4135992805
68.118648,69.7805,65.035,453,66.45867753,2023-05-28T05:00:00Z,1048.878007611,68.0626012673
67.297735155,68.98097,66.79236515,207,68.088465,2023-05-29T05:00:00Z,710.764431618,67.4390634266
65.241409,68.89045,65.035,233,67.304521485,2023-05-30T05:00:00Z,646.090173343,66.8414797389
62.801889915,67.0641825,62.3985636,326,65.206457355,2023-05-31T05:00:00Z,909.253094288,64.1237050743
63.595905,66.75798028,62.1,168,62.785153,2023-06-01T05:00:00Z,494.049391242,63.0579689437
63.695949255,64.54481361,63.1025767,206,63.6035,2023-06-02T05:00:00Z,362.485,63.8530032415
63.987258535,64.41402355,62.788776485,90,63.70224,2023-06-03T05:00:00Z,162.792023894,63.7781524912
62.1005,65.035,62.0411745,252,64.0072164,2023-06-04T05:00:00Z,744.711732949,63.2697548657
60.5085,62.31749,56.8,614,62.15159885,2023-06-05T05:00:00Z,2711.278871571,59.2971552139
62.0596745,63.21,59.497,832,60.5024243,2023-06-06T05:00:00Z,1932.29164017,62.0373847
59.06785,65,58.33162,1058,62.035365,2023-06-07T05:00:00Z,3453.096930668,61.6909063843
59.56491705,60.5424,57.8,351,59.06593555,2023-06-08T05:00:00Z,856.188967181,58.974982861
52.820093275,64.9173465,47.1476515,1426,59.5848145,2023-06-09T05:00:00Z,1638.284175335,55.9173819294
52.08610605,53.362904595,45,294,52.6847155,2023-06-10T05:00:00Z,619.203715982,50.1149678792
51.8878864,53.342148587,45,218,52.1054828,2023-06-11T05:00:00Z,367.121155593,50.4454032946
54.034005,60.32,50.2,229,51.890005,2023-06-12T05:00:00Z,328.124890901,52.2028355665
55.6974341,56.6,53.2,137,54.255685385,2023-06-13T05:00:00Z,305.131683335,55.2179559413
50.308492665,56.13515225,50.24404,25,55.4234385,2023-06-14T05:00:00Z,34.09474186,55.1243052373
49.88975,58.585,48.86830886,13,50.5195813,2023-06-15T05:00:00Z,62.129103479,49.6967465036
50.8472035,60.21635,49.121535543,5,49.905677305,2023-06-16T05:00:00Z,92.663722068,50.7562165783
51.255926,61.065,50.60436496,2,50.815836315,2023-06-17T05:00:00Z,5.027702346,51.7706227009
50.94660355,59.791835543,50.3105,3,51.26615359,2023-06-18T05:00:00Z,0.484974979,51.0730277461
51.7929692,61.149942,50.480998,0,51.0765,2023-06-19T05:00:00Z,0,0
53.856489455,61.7882,50.0116205,4,51.79128056,2023-06-20T05:00:00Z,0.645815058,50.8025870602
57.03007033,62.87959,53.02413175,3,53.57405583,2023-06-21T05:00:00Z,3.554685054,54.4112648033
56.0008601,57.23,54.788,4,57.0903488,2023-06-22T05:00:00Z,10.50005691,56.1355306988
58.0392495,63.8945,55.189457,5,55.9799905,2023-06-23T05:00:00Z,13.322702221,58.0522885658
66.78708494,67.625353265,55.982851,5,58.0776805,2023-06-24T05:00:00Z,32.955390294,63.3716587274
65.388445,81.182178,65.1693735,22,66.825942375,2023-06-25T05:00:00Z,102.934954413,72.2754967197
64.449657215,80.459371,62.539237943,19,65.30154864,2023-06-26T05:00:00Z,52.468038601,65.2246613152
61.9372675,80.455935055,61.2225645,16,64.5038945,2023-06-27T05:00:00Z,28.864644266,62.6944645216
59.71152865,78.60924785,57.396538625,10,61.835,2023-06-28T05:00:00Z,6.559342585,61.3702710416
65.1738155,67.15343425,59.34069756,4,59.781740815,2023-06-29T05:00:00Z,28.400200513,65.4789950367
67.0335,71.63924629,61.12720698,15,65.38823357,2023-06-30T05:00:00Z,30.583816451,67.4240269079
67.924403245,71.3525230145,66.6171222125,8,67.007166,2023-07-01T05:00:00Z,0.649307429,67.5685396168
70.58942252,73.311205285,64.531691898,17,67.875,2023-07-02T05:00:00Z,103.493119956,69.6373089897
73.2051315,74.7167,66.6171222125,9,70.626864035,2023-07-03T05:00:00Z,39.072548154,74.238764424
78.118839195,81.519798545,67.725434555,15,72.757394,2023-07-04T05:00:00Z,221.611506247,78.1245230814
73.21499755,80.5212170025,69.1360139005,9,78.1116625,2023-07-05T05:00:00Z,41.096559316,78.4932286032
71.47984,78.07594322,66.2441468975,8,73.592099735,2023-07-06T05:00:00Z,2.562066473,73.1946420028
74.868,75.614825,66.1340568975,8,71.66306,2023-07-07T05:00:00Z,66.262822798,73.5658084574
72.2484,77.39915,70.647348913,6,74.895888125,2023-07-08T05:00:00Z,115.717074035,73.7598967937
71.108651,74.3816921,69.9963175,1,72.54653375,2023-07-09T05:00:00Z,2.71,72.927072927
70.7508103,71.8365884,68.81884935,4,71.059065,2023-07-10T05:00:00Z,2.244919857,69.9096842996
74.8171157,75.30580727,70.27460155,4,70.84548085,2023-07-11T05:00:00Z,56.736822031,74.6979843818
75.22321504,77.225,73.5122395,1,74.975257,2023-07-12T05:00:00Z,0.02510926,75.29
81.39905,81.819,70.647348913,7,75.2786,2023-07-13T05:00:00Z,28.632750962,76.3030963775
79.01273066,90.78976,76.688746898,14,81.371285255,2023-07-14T05:00:00Z,14.938902633,82.0626606274
77.488473,82.73661,69.623606898,5,79.065,2023-07-15T05:00:00Z,2.110618753,80.1649367513
79.0329,79.655172,76.155570355,0,77.580879445,2023-07-16T05:00:00Z,0,0
74.139,79.456515,69.623606898,7,79.017445,2023-07-17T05:00:00Z,11.584790811,75.8019802543
72.77653565,75.0330361785,70.794575,8,74.4769883,2023-07-18T05:00:00Z,3.854075674,72.1118758096
72.2175,73.76224855,71.09592307,4,72.824945,2023-07-19T05:00:00Z,0.383428307,72.2461988122
74.458939415,75.5735,71.3910153,5,72.5335,2023-07-20T05:00:00Z,48.139957072,72.2772689497
73.679864,74.96167465,72.81929,3,74.36251758,2023-07-21T05:00:00Z,0.522444349,74.3345253089
72.4726505,74.12233435,70.8571,0,73.8419812,2023-07-22T05:00:00Z,0,0
70.96395,73.419555115,70.422213,1,72.501,2023-07-23T05:00:00Z,0.011187641,73.024428645
70.191194405,71.872221335,68.009425,3,71.173756,2023-07-24T05:00:00Z,17.754876839,69.319542877
69.82214632,71.62447975,69.038026445,0,70.23811016,2023-07-25T05:00:00Z,0,0
73.701288325,73.9233969995,67.79748356,1,70.0092645,2023-07-26T05:00:00Z,0.138397117,71.89485
72.675814,75.08615,71.5837585,2,73.7960169995,2023-07-27T05:00:00Z,0.050755073,72.7039405465
72.672435,75.6451364995,72.273895,3,72.7035,2023-07-28T05:00:00Z,1.213979415,73.792528174
74.5553505,77.11136,72.022662,4,72.88545,2023-07-29T05:00:00Z,0.366434667,72.2616703594
71.3095712,75.061818565,69.7341314995,1,74.416481,2023-07-30T05:00:00Z,0.006171278,74.807660011
62.04699,71.5830303,61.924,15,71.3046335,2023-07-31T05:00:00Z,28.544713023,67.1835483618
64.60188,67.18276135,61.48523405,8,62.15604,2023-08-01T05:00:00Z,14.777198003,63.56759036
63.9476,66.261193,62.514775,14,64.542525,2023-08-02T05:00:00Z,28.227702276,63.0205167104
63.037889555,64.378922295,62.6169,1,63.9201965,2023-08-03T05:00:00Z,0.029376203,64.354
63.34347765,66.818545,62.60509,1,63.0712806,2023-08-04T05:00:00Z,0.000772752,64.49310459
65.1401,65.78977,63.02715,0,63.341859545,2023-08-05T05:00:00Z,0,0
66.423209,67.0231689,64.584335,2,65.18345,2023-08-06T05:00:00Z,0.007528961,66.0662666433
65.23746775,66.45811791,62.89576228,1,66.31361628,2023-08-07T05:00:00Z,0.064810032,65.6313727
66.20502,67.01276,64.89758245,5,65.246994,2023-08-08T05:00:00Z,0.37333984,66.23084349
67.41495,67.9275035,65.85965,2,66.08791724,2023-08-09T05:00:00Z,0.169927932,66.7441245183
66.749144225,69.43102,66.0128717,0,67.5623109,2023-08-10T05:00:00Z,0,0
66.073947,66.85764,65.264941375,1,66.6094227,2023-08-11T05:00:00Z,0.017722145,65.565323999
65.92807716,66.6841788,65.597584305,0,66.063902595,2023-08-12T05:00:00Z,0,0
66.37795,66.6052805,65.20051,0,65.9280433,2023-08-13T05:00:00Z,0,0
65.26992745,66.58559,65.07145555,6,66.41224381,2023-08-14T05:00:00Z,0.686203217,66.083644304
62.7704715,65.753637585,62.0847,9,65.2807945,2023-08-15T05:00:00Z,6.934137936,65.207830594
60.2546505,62.968234615,58.6473652,10,62.646272,2023-08-16T05:00:00Z,0.406817599,61.3670501189
55.8124615,60.526985,50.193,8,60.24682022,2023-08-17T05:00:00Z,13.56729875,56.2840670075
55.94631829,56.88451914,54.9113425,3,55.83729035,2023-08-18T05:00:00Z,25.042850217,56.5647155054
56.38265,57.09917745,55.542354,3,56.06284087,2023-08-19T05:00:00Z,2.694688377,56.1121975763
57.091,57.619086,56.2015,1,56.391,2023-08-20T05:00:00Z,2,56.9164
55.053,57.600436,54.9551,1,57.0223,2023-08-21T05:00:00Z,5,57.09
55.7245,55.8126,52.776,9,55.04755,2023-08-22T05:00:00Z,8.08025971,55.5368863851
57.8795,58.2895,54.114901155,4,55.715,2023-08-23T05:00:00Z,2.130600298,57.4834605343
56.092,58.963,55.9735,7,57.9205,2023-08-24T05:00:00Z,12.071866574,58.2485610656
57.1514,57.448,55.6879,2,56.1555,2023-08-25T05:00:00Z,1.94894799,56.37495
57.0535,57.18655,56.2087,0,57.1469,2023-08-26T05:00:00Z,0,0
57.7207,58.33155,56.94325,1,57.067,2023-08-27T05:00:00Z,0.001052832,58.0548
57.3635,58.68575,56.2695,1,57.43765,2023-08-28T05:00:00Z,1,58.12
58.87165,60.59765,54.924062655,2,57.5,2023-08-29T05:00:00Z,0.274533358,59.6799514015
57.51165,59.024,57.2837,1,58.96115,2023-08-30T05:00:00Z,28.823865534,58.5687
55.4635,57.956,54.73545,2,57.65,2023-08-31T05:00:00Z,0.057524945,56.3659325283
54.71265,55.7295,53.615,3,55.44635,2023-09-01T05:00:00Z,6.844734728,53.8550022107
54.79465,55.257,53.937039702,0,54.742,2023-09-02T05:00:00Z,0,0
55.2725,55.5385,54.1285,0,54.7915,2023-09-03T05:00:00Z,0,0
54.6658,55.48265,54.1008,1,55.25855,2023-09-04T05:00:00Z,1.465733643,54.906
55.152,55.8294,54.5295,3,54.54175,2023-09-05T05:00:00Z,0.926847226,55.3729734501
55.3519,55.67975,54.03415,4,55.14195,2023-09-06T05:00:00Z,0.209769268,54.9579013223
56.577,56.67095,54.8605,1,55.36655,2023-09-07T05:00:00Z,0.018312421,55.789572
56.5095,57.3422,55.6941,3,56.6105,2023-09-08T05:00:00Z,2.662754856,56.315267847
54.535,56.59325,54.05,0,56.5266,2023-09-09T05:00:00Z,0,0
53.78225,55.33,53.445751861,1,54.5085,2023-09-10T05:00:00Z,0.027139305,54.351
53.23635,58.933762655,51.37845,5,53.738,2023-09-11T05:00:00Z,12.718774531,53.2276229527
53.1801,54.1535,52.74915,6,53.1778,2023-09-12T05:00:00Z,1.17,53.2206051282
53.5991,54.7705,52.8685,2,53.20535,2023-09-13T05:00:00Z,0.534913185,54.0010931676
54.81325,55.065,53.36115,5,53.6175,2023-09-14T05:00:00Z,125.700252752,54.7185961836
60.52905,62.3481,54.10775,3,54.815,2023-09-15T05:00:00Z,0.212269949,55.1084895596
60.04695,60.6605,57.69925,1,60.557,2023-09-16T05:00:00Z,0.125194324,58.9235277
60.439,61.62345,58.202,0,60.0641,2023-09-17T05:00:00Z,0,0
61.8055,62.4691,60.2985,2,60.44195,2023-09-18T05:00:00Z,0.790991009,60.9324170338
61.705,64.487,61.46015,1,61.83165,2023-09-19T05:00:00Z,1,61.59
65.0385,66.0799,59.1819016125,13,61.621,2023-09-20T05:00:00Z,45.483597196,64.9051409754
63.7976,65.0335,61.7922,7,65.0335,2023-09-21T05:00:00Z,2.415613285,63.3756663351
64,64.89,62.902,0,63.76505,2023-09-22T05:00:00Z,0,0
62.75715,64.2435,62.3375,3,64.1,2023-09-23T05:00:00Z,0.232651428,63.3607093511
62.09525,62.9684,61.11435,3,62.78155,2023-09-24T05:00:00Z,0.133548872,62.3458323781
61.60905,62.94605,61.49875,0,62.1525,2023-09-25T05:00:00Z,0,0
60.9375,62.12115,60.32065,3,61.663,2023-09-26T05:00:00Z,2.918626411,61.5058082552
60.893,62.7704,59.82255,0,60.9345,2023-09-27T05:00:00Z,0,0
66.43,66.81945,60.8825,2,60.8825,2023-09-28T05:00:00Z,26,65.6526923077
66.505,67.826,65.06405,3,66.495,2023-09-29T05:00:00Z,1.060853006,65.7266307199
67.60375,68.63275,66.504,0,66.522,2023-09-30T05:00:00Z,0,0
70.70245,72.447,67.5704,0,67.5704,2023-10-01T05:00:00Z,0,0
69.52,71.29725,68.347,3,70.75135,2023-10-02T05:00:00Z,1.183655432,69.8753462851
64.3501,70.236,63.16235,3,69.52,2023-10-03T05:00:00Z,1.05711222,65.6465441296
67.979,68.10155,64.04,0,64.44885,2023-10-04T05:00:00Z,0,0
67.07,72.675,66.486,4,68.0805,2023-10-05T05:00:00Z,125.421046826,68.5326542711
66.9517,69.74845,66.0571,0,67.00255,2023-10-06T05:00:00Z,0,0
66.7662,67.62605,65.93085,3,66.88085,2023-10-07T05:00:00Z,1.616964851,66.6703137255
65.9737,66.80215,65.206,1,66.768,2023-10-08T05:00:00Z,0.073448008,66.24
63.8865,66.1217,61.0709352395,0,65.9395,2023-10-09T05:00:00Z,0,0
63.40855,64.65975,63.0144,0,63.95225,2023-10-10T05:00:00Z,0,0
63.1535,64.07035,62.5185,0,63.353,2023-10-11T05:00:00Z,0,0
63.2015,64.16405,61.8837,2,63.145,2023-10-12T05:00:00Z,1.549178818,62.665
64.235,65.0432,62.9807,1,63.23195,2023-10-13T05:00:00Z,3,63.3583
64.41655,64.84885,63.82675,0,64.26,2023-10-14T05:00:00Z,0,0
64.3375,64.6011,63.79825,0,64.43335,2023-10-15T05:00:00Z,0,0
64.2337,66.826,61.0709352395,1,64.365,2023-10-16T05:00:00Z,1.038011677,64.275
63.33785,64.347,61.3485,0,64.2745,2023-10-17T05:00:00Z,0,0
61.77885,63.47,61.2207,3,63.3559,2023-10-18T05:00:00Z,50.087834496,62.363267209
64.6125,65.405,61.6524,0,61.74005,2023-10-19T05:00:00Z,0,0
66.2369,73.6614516125,64.484,0,64.6616,2023-10-20T05:00:00Z,0,0
73.365,73.82305,65.764,3,66.3555,2023-10-21T05:00:00Z,51,71.9920806539
79.8445,81.2592,73.253,1,73.3325,2023-10-22T05:00:00Z,3,76.824
85.13175,90.87,73.6614516125,10,79.808,2023-10-23T05:00:00Z,14.1299577,84.805053423
83.7578,87.3221,73.6614516125,5,85.27885,2023-10-24T05:00:00Z,41.963104332,84.8876534445
85.222,89.0214,81.529,17,83.8205,2023-10-25T05:00:00Z,5.350522845,85.0371319745
79.795,85.45825,73.6614516125,1,85.3448,2023-10-26T05:00:00Z,2.624895781,79.27
80.28575,80.3675,76,13,79.7737,2023-10-27T05:00:00Z,1.672462007,78.1381872922
80.3256,81.3605,79.088,3,80.2705,2023-10-28T05:00:00Z,0.3098125,80.5650207787
83.83395,85.95165,80.25905,9,80.388,2023-10-29T05:00:00Z,10.340360994,82.7170246712
81.6812,87.472,81.37425,14,83.84135,2023-10-30T05:00:00Z,2.233006319,83.1726520173
81.8165,83.3575,79.485,13,81.78,2023-10-31T05:00:00Z,2.438317082,81.9713109071
99.9425,102.62,80.8088,34,81.8448,2023-11-01T05:00:00Z,5.690161792,89.4225679646
89.75045,100.251,88.02,40,100.04,2023-11-02T05:00:00Z,5.339443072,93.4323277376
89.11135,93.1255,88.4725,8,89.66,2023-11-03T05:00:00Z,6.642564399,89.8175411292
90.1455,92.5336,88.1377,14,89.18,2023-11-04T05:00:00Z,20.291442023,90.1701123977
88.702,92.266,87.18,18,90.1475,2023-11-05T05:00:00Z,2.12185852,89.3501415083
102.1205,104.347,88.2019,42,88.66265,2023-11-06T06:00:00Z,45.9570942,99.5564160577
95.94,102.43,95.5035,24,102.245,2023-11-07T06:00:00Z,2.434923645,97.4741253841
106.215,109.87,95.255,12,95.86225,2023-11-08T06:00:00Z,1.072819848,98.8352599876
99.5498,107.8,93,32,106.16,2023-11-09T06:00:00Z,17.747577443,102.8257217782
96.185,100.61,94.2225,25,99.6325,2023-11-10T06:00:00Z,6.955149152,97.494610303
96.063,100.61,93.46835,28,96.1299,2023-11-11T06:00:00Z,13.654553327,95.4741594307
97.3465,104.7685,94.9715,18,96.07,2023-11-12T06:00:00Z,14.355082835,97.2653843739
94.544,98.68115,91.5565,10,97.2759,2023-11-13T06:00:00Z,4.656951472,93.2740725393
92.484,95.4537,86.08,13,94.729,2023-11-14T06:00:00Z,5.651155824,89.2542094069
97.783,97.783,92.08745,4,92.52465,2023-11-15T06:00:00Z,1.230927675,94.8401349762
92.18235,98.115,90.03,19,97.75255,2023-11-16T06:00:00Z,7.959380751,93.4422142104
85.3,92.5402,85.08265,12,92.20305,2023-11-17T06:00:00Z,15.034701921,87.4797733164
88.1035,88.2605,82.923,6,85.314,2023-11-18T06:00:00Z,5.520881783,86.1782111165
90.8235,91.765,87.9275,3,88.118,2023-11-19T06:00:00Z,0.499510425,89.4764845383
89.986,93.14,88.8955,10,90.8695,2023-11-20T06:00:00Z,2.861295553,90.9695532284
88.8105,90.5615,83.8279,14,90.02395,2023-11-21T06:00:00Z,14.766116351,88.1057541143
96.08855,100.65,88.667,23,88.848,2023-11-22T06:00:00Z,237.709568948,94.2911039466
97.0197,99.815,95,4,96.0875,2023-11-23T06:00:00Z,1.059532578,95.8428489976
98.3915,100.501,96.095,2,97,2023-11-24T06:00:00Z,1.203941993,96.8782773082
102.855,102.934,97.27805,5,98.39385,2023-11-25T06:00:00Z,0.791432377,100.0970398671
96.4889,103.25,95.8015,3,102.85,2023-11-26T06:00:00Z,0.612821987,97.9077141567
93.5855,98.34395,93.395,16,96.4115,2023-11-27T06:00:00Z,226.523103457,94.1517849592
97.2131,99.0097,92.86415,7,93.6033,2023-11-28T06:00:00Z,7.45005148,98.7005205806
96.1645,98.754,95.145,4,97.352,2023-11-29T06:00:00Z,1.160811296,96.8382087879
99.9425,100.7305,95.0365,4,96.0765,2023-11-30T06:00:00Z,6.667556689,97.7311435167
101.184,101.749,99.59,3,99.836,2023-12-01T06:00:00Z,1.542006185,100.705325823
103.878,105.91,100.905,6,101.13,2023-12-02T06:00:00Z,30.524922653,104.948855236
101.6,104.89,99.58295,13,103.8825,2023-12-03T06:00:00Z,39.222204872,102.6599793083
99.1308,103.14,97.92,14,101.5465,2023-12-04T06:00:00Z,40.731834575,100.2756438119
96.772,100.3535,95.555,10,99.162,2023-12-05T06:00:00Z,3.053864997,97.3900806969
98.5463,98.841,95.82805,7,96.5485,2023-12-06T06:00:00Z,11.496878291,97.8197040141
100.1075,100.2985,94.64405,7,98.6554,2023-12-07T06:00:00Z,29.010888267,96.3242178521
101.1285,101.65,96.0515,9,100.12,2023-12-08T06:00:00Z,14.100496972,97.5955813096
99.556,104.8695,97.6295,10,101.055,2023-12-09T06:00:00Z,2.703591247,100.2152399754
92.5451,99.555,86.35235732,21,99.4545,2023-12-10T06:00:00Z,20.889804225,93.7066113575
92.25355,92.618,87.9105,10,92.499,2023-12-11T06:00:00Z,30.728402135,89.6175447743
90.32045,93.6039,89.1284,6,92.19,2023-12-12T06:00:00Z,1.695376395,90.3912661444
94.8385,95.21145,88.2967,10,90.1665,2023-12-13T06:00:00Z,13.049107031,93.7411402255
105.5285,107.9,93.70785,17,94.7945,2023-12-14T06:00:00Z,82.028089446,99.5167198737
107.1685,118.9,105.47,17,105.64,2023-12-15T06:00:00Z,133.775002452,113.4778579931
102.853,108.365,102.3135,7,106.999,2023-12-16T06:00:00Z,27.9694491,107.4593110194
96.99295,105.15,96.807,11,103.03,2023-12-17T06:00:00Z,5.340248532,102.5115177272
106.26,106.504,93.5257,15,97.0105,2023-12-18T06:00:00Z,68.464464959,98.7011394099
101.2695,107.745,98.7313,14,106.35,2023-12-19T06:00:00Z,53.386239268,104.6841916887
99.19825,105.7105,98.846,6,101.425,2023-12-20T06:00:00Z,14.521698539,103.3086154485
100.0155,102.54,98.7294,8,99.1599,2023-12-21T06:00:00Z,15.325409866,100.010618723
97.84815,102.105,96.4136,10,99.964,2023-12-22T06:00:00Z,3.480054795,99.538977573
100.791,101.6065,95.59645,6,97.6955,2023-12-23T06:00:00Z,6.427175624,96.4451425244
103.714,104.1915,97.92,9,100.75,2023-12-24T06:00:00Z,49.825973951,102.1019793058
99.5596,105.0605,99.09705,6,103.778,2023-12-25T06:00:00Z,26.593459774,99.2630227904
100.422,109.578,98.27285,28,99.2995,2023-12-26T06:00:00Z,114.126784964,104.0798326909
126.415,129.789,100.3455,30,100.63,2023-12-27T06:00:00Z,142.110039427,116.2708220785
113.16,126.0165,111.615,29,126.0165,2023-12-28T06:00:00Z,109.671940155,117.3496360574
116.496,116.975,108.96,11,113.0695,2023-12-29T06:00:00Z,3.170125985,112.3554638955
112.79,117.3485,110.6385,11,116.4255,2023-12-30T06:00:00Z,2.336236933,113.8295378334
108.4785,118.7308438285,106.42,12,112.775,2023-12-31T06:00:00Z,11.021812897,109.305152962
116.425,119.925,108.404,15,108.453,2024-01-01T06:00:00Z,21.627595245,113.4492226258
112.1,118.899,109.014,6,116.19,2024-01-02T06:00:00Z,2.088471995,110.9010509316
103.45,113.0465,94.11,38,111.945,2024-01-03T06:00:00Z,63.298148059,102.2512076649
103.55,108.475,101.4785,7,103.3715,2024-01-04T06:00:00Z,2.650368187,105.2851842315
99.44365,105.585,98.4741,7,103.44,2024-01-05T06:00:00Z,5.023518154,101.2210392999
99.7907,100.868,97.10395,5,99.47375,2024-01-06T06:00:00Z,6.166839533,98.6358621257
92.155,100.275,88.56685,11,99.7675,2024-01-07T06:00:00Z,5.311775746,93.1861488768
97.75055,100.081,91.9839,14,92.1655,2024-01-08T06:00:00Z,16.243325253,96.8725015912
99.3183,99.4415,92.4739,13,97.662,2024-01-09T06:00:00Z,69.802326061,94.6716474229
109.267,111.435,97.60735,19,98.98715,2024-01-10T06:00:00Z,47.590934236,100.1734688555
109.2535,118.068,106.755,20,109.46,2024-01-11T06:00:00Z,41.010156095,114.2147285769
104.5165,113.921,100.245,19,109.225,2024-01-12T06:00:00Z,40.450258392,108.4678917207
103.4375,107.583,102.4795,5,104.645,2024-01-13T06:00:00Z,2.973650185,104.7491130096
101.746,104.15,99.1455,4,103.5775,2024-01-14T06:00:00Z,1.503480085,101.2249192633
105.625,110.8505,100.4285,8,101.6425,2024-01-15T06:00:00Z,4.283127721,105.2782723133
101.57,107.315,101.525,8,105.72,2024-01-16T06:00:00Z,43.23282235,105.857270372
100.56,102.4625,99.9575,10,101.3765,2024-01-17T06:00:00Z,5.596324741,101.2357483567
96.7945,101.537,94.6017,9,100.555,2024-01-18T06:00:00Z,9.551447056,97.5969081411
97.2346,98.20575,91.6685,12,96.941,2024-01-19T06:00:00Z,31.30544697,94.7254290024
97.44595,98.50845,96.0901,7,97.2625,2024-01-20T06:00:00Z,18.794206,96.8508973257
95.025,98.58,93.741,11,97.3968,2024-01-21T06:00:00Z,61.918445659,97.4885338808
93.205,95.1497,90.312,17,95.068,2024-01-22T06:00:00Z,24.250347415,92.8265674111
88.96,93.36105,84.1955,28,93.26,2024-01-23T06:00:00Z,43.717466697,87.1011725466
88.3411,90.643,87.9879,4,89.02035,2024-01-24T06:00:00Z,6.221820781,89.6304083874
88.515,89.36,86.9707,5,88.3371,2024-01-25T06:00:00Z,13.971563478,88.4858785897
90.9045,92.135,87.47185,6,88.5385,2024-01-26T06:00:00Z,17.225771264,90.2468324353
92.86255,93.4377,90.277,7,90.87,2024-01-27T06:00:00Z,2.64974096,91.9007332097
92.005,93.265,90.09185,4,92.9785,2024-01-28T06:00:00Z,1.265730859,91.4250020799
92.77285,94.04645,90.26,10,92.0485,2024-01-29T06:00:00Z,9.561274788,92.1595413759
87.98995,95.40225,87.42745,14,92.8392,2024-01-30T06:00:00Z,25.431058242,93.1717207933
83.52185,88.5837499995,83.16,21,87.99295,2024-01-31T06:00:00Z,47.946225556,86.2661127235
83.52,84.8673,82.30045,6,83.24345,2024-02-01T06:00:00Z,21.352293095,83.7870199391
85.769,86.392,82.7595,12,83.54,2024-02-02T06:00:00Z,27.137023794,85.4433316309
84.9264,86.74915,84.608,4,85.586,2024-02-03T06:00:00Z,17.9775,86.1606424698
83.2591,85.4205,81.4597890815,9,84.97465,2024-02-04T06:00:00Z,12.201215485,84.0442979476
84.437,85.81,83.03005,8,83.21,2024-02-05T06:00:00Z,25.829468261,85.2207885795
83.7115,85.355,82.465,5,84.36,2024-02-06T06:00:00Z,5.666296914,85.1048821873
84.81,85.1435,82.2613,7,83.727,2024-02-07T06:00:00Z,23.487699259,84.0204819762
87.05855,87.5541,84.2919,9,84.73765,2024-02-08T06:00:00Z,29.375781633,87.0136574172
88.4105,89.9155,85.77,36,86.98385,2024-02-09T06:00:00Z,51.100935651,88.3878776928
