c,h,l,n,o,t,v,vw
125.44967,128.12627555,123.298015,545,125.678545,2023-04-01T05:00:00Z,1135.073021398,125.4482838908
123.8737295,126.66755,119.846251,689,125.35,2023-04-02T05:00:00Z,1836.345586288,122.8529965832
126.9313075,129.7579207,122.92269773,1674,123.882355,2023-04-03T05:00:00Z,3475.04873322,127.0425634868
128.75083345,129.38597,122.9907405,976,126.92312077,2023-04-04T05:00:00Z,2367.801147098,127.4064814342
126.8957975,130.0,123.9934,846,128.7128071,2023-04-05T05:00:00Z,1229.760006427,127.8092230256
126.043,128.4221,124.9009,430,126.9146602,2023-04-06T05:00:00Z,866.430728381,126.1580897622
124.425866815,127.5625,122.986485185,620,126.01875,2023-04-07T05:00:00Z,1323.954452312,124.4463078447
124.7947245,127.5572885,122.9536915,271,124.46,2023-04-08T05:00:00Z,403.177080466,124.4488098385
124.74325726,127.9105635,123.4767039,422,124.84548465,2023-04-09T05:00:00Z,583.233280777,124.4242882567
128.93445175,129.564656,122.65042795,854,124.7795,2023-04-10T05:00:00Z,2754.467461205,128.3077120677
126.972485,133.4175,124.6125,969,129.0,2023-04-11T05:00:00Z,2155.697849886,128.5881217224
128.73012998,132.5575,126.3,677,126.94125,2023-04-12T05:00:00Z,1488.751924177,128.3273434629
133.80826685,134.502365,128.013243,736,128.7758175,2023-04-13T05:00:00Z,1166.664686012,131.6433811498
131.343327755,276.0,126.5657934,608,133.8075,2023-04-14T05:00:00Z,926.53191108,131.7084070416
132.705019,276.38456,130.644504775,369,131.358,2023-04-15T05:00:00Z,736.01064045,132.5242028907
133.31705,276.90216212,131.47675,819,132.8172925,2023-04-16T05:00:00Z,2086.72163855,134.4219614795
132.59,276.46,126.15,370,133.354735,2023-04-17T05:00:00Z,1088.015703812,131.7343732775
133.203645,276.701762,131.174141785,475,132.58923,2023-04-18T05:00:00Z,721.216816362,133.5278678361
126.29888032,276.257,122.685,2098,133.17484767,2023-04-19T05:00:00Z,3445.255637561,126.7596446844
123.40051111,273.3344361,121.4454095,224,126.283401805,2023-04-20T05:00:00Z,272.787188277,124.0161737726
121.00269616,271.2,118.343444385,377,123.4155445,2023-04-21T05:00:00Z,507.933091972,121.0582372188
122.06995,271.160923835,120.1358,335,120.9821,2023-04-22T05:00:00Z,216.268237044,121.7827382401
120.4425,270.017,113.6875,199,122.037355,2023-04-23T05:00:00Z,279.098,119.815561559
118.77241894,121.5341,118.1,247,120.42402205,2023-04-24T05:00:00Z,244.162376966,119.6231846231
120.08760247,269.0,116.54656825,229,118.82080115,2023-04-25T05:00:00Z,251.899706185,118.945101173
119.22355701,269.85,111.849175,545,120.12172,2023-04-26T05:00:00Z,531.504012153,118.7602278418
117.6899855,268.465,116.164038465,254,119.255,2023-04-27T05:00:00Z,229.718309181,117.4567657909
119.24905,268.65,115.524814,434,117.7015,2023-04-28T05:00:00Z,511.463033886,118.2163178965
119.1735,123.92,118.0625,265,119.25052,2023-04-29T05:00:00Z,296.131048336,119.2281808094
117.4432,121.1,114.5375,443,119.2089897,2023-04-30T05:00:00Z,398.01,118.1027340268
117.0999975,119.245,114.5375,227,117.43138722,2023-05-01T05:00:00Z,250.634623886,116.8981489925
118.85532,120.03717,114.5375,316,117.1624955,2023-05-02T05:00:00Z,229.636110909,118.7524511656
119.2602,120.92100155,114.5375,416,118.848835,2023-05-03T05:00:00Z,401.019649238,117.7017949394
118.55124425,120.4115,114.5375,312,119.241,2023-05-04T05:00:00Z,129.41224262,117.9960138503
119.66259143,121.361,114.5375,377,118.54108876,2023-05-05T05:00:00Z,451.023090789,119.149561586
117.7072551,124.225,115.76295,388,119.63438,2023-05-06T05:00:00Z,393.852917066,118.3969359676
116.09440905,123.775,114.57486,371,117.678562,2023-05-07T05:00:00Z,512.711498317,116.9645034797
113.50175,116.565800575,108.7316866,525,116.0915493,2023-05-08T05:00:00Z,924.179969449,113.793992279
120.29843003,272.16234,113.4889352,1076,113.5117,2023-05-09T05:00:00Z,1490.952345782,122.915687768
114.365932,267.2362,112.1385,705,120.257336445,2023-05-10T05:00:00Z,1255.722925777,117.5766041087
115.187768,267.048,110.35111,604,114.3350895,2023-05-11T05:00:00Z,506.004470163,113.8077370363
114.2086405,267.2,112.396525,197,115.1602729,2023-05-12T05:00:00Z,321.419184174,114.2618238208
114.3141612,266.85523835,112.5760401,256,114.1615,2023-05-13T05:00:00Z,165.277327718,113.6945166518
119.13515,269.5,113.73284726,262,114.2885399,2023-05-14T05:00:00Z,418.428724847,116.0215392401
115.69252565,267.083395,114.089361695,316,119.212805,2023-05-15T05:00:00Z,451.160402507,117.9104586005
117.26155823,268.6621915,115.0324,218,115.6858283,2023-05-16T05:00:00Z,192.960680227,116.4066426646
117.459139,268.95,115.1415,236,117.26293761,2023-05-17T05:00:00Z,288.811644609,116.990342308
115.64477,268.369586,113.030895,233,117.430845,2023-05-18T05:00:00Z,257.179654094,115.2926823273
114.91019135,267.715305,114.542965,90,115.62314844,2023-05-19T05:00:00Z,102.849110031,115.2556069755
116.30092412,268.29,114.5693524,79,114.89880895,2023-05-20T05:00:00Z,44.698499298,116.4161279414
114.20609995,267.2635,113.06239565,129,116.3033,2023-05-21T05:00:00Z,193.678511706,114.637887481
116.365,270.0875,113.735192,146,114.1826441,2023-05-22T05:00:00Z,621.963387532,117.3525272389
113.075,267.85498715,112.628612695,115,116.4,2023-05-23T05:00:00Z,215.56149766,114.816241433
110.92749395,266.4183765,109.42799,238,113.083222505,2023-05-24T05:00:00Z,365.197586108,111.9082509443
112.65,265.8,110.859251,92,110.951811875,2023-05-25T05:00:00Z,183.511559928,111.6369418879
113.616557,266.48946895,112.221525,78,112.6275,2023-05-26T05:00:00Z,140.325199971,113.0197653068
114.406487,267.25,112.294536065,87,113.60048023,2023-05-27T05:00:00Z,91.823500411,113.583887892
115.87593,268.085,113.9,130,114.43,2023-05-28T05:00:00Z,147.507535573,115.0857709149
114.9489295,267.4615,114.3625,177,115.8977195,2023-05-29T05:00:00Z,111.124071077,115.947588492
112.595542975,267.45,112.23415,396,114.945781,2023-05-30T05:00:00Z,381.737065581,114.2556508585
112.91576,266.55,111.670193,92,112.58864455,2023-05-31T05:00:00Z,143.71984735,112.6988948927
114.5,266.53335,112.3809497,162,112.9275,2023-06-01T05:00:00Z,83.136647148,113.406523332
114.6616125,115.1,113.49604625,94,114.6012,2023-06-02T05:00:00Z,162.8556,114.4997963041
115.279595,115.373198,114.229985,53,114.6275707,2023-06-03T05:00:00Z,67.003,114.6655896005
114.2495,117.009838475,113.99085,125,115.2967618,2023-06-04T05:00:00Z,254.115109052,116.0424379953
109.9760855,114.323614,107.14457,419,114.299094,2023-06-05T05:00:00Z,527.887865034,109.9698035802
115.42563325,118.907891205,107.6926005,933,109.9446,2023-06-06T05:00:00Z,1120.738117886,114.2550780031
111.13,119.3,110.16495125,1097,115.3947878,2023-06-07T05:00:00Z,1269.33032242,115.4032592264
111.401087,114.3875,109.5,354,111.08792,2023-06-08T05:00:00Z,699.910750335,110.8829728929
98.3221085,113.6,91.0299655,741,111.45,2023-06-09T05:00:00Z,682.729944858,109.1655844221
102.1765,105.4,71.53,750,98.39256735,2023-06-10T05:00:00Z,352.374251168,96.6350019219
102.77971604,104.344175,76.0,320,102.2253645,2023-06-11T05:00:00Z,208.262905767,97.8052875955
104.1584665,118.9,98.8,183,102.76573,2023-06-12T05:00:00Z,172.182645011,101.4278369232
105.645209615,113.7,102.1,75,104.24218773,2023-06-13T05:00:00Z,38.94893058,106.4313021243
103.07524265,108.3,99.56,16,105.75448,2023-06-14T05:00:00Z,10.939099808,105.7796523396
104.9544805,105.4,101.85,4,102.91240328,2023-06-15T05:00:00Z,1.278845606,103.3389466111
107.00274315,109.3196764,102.5575,6,104.963055,2023-06-16T05:00:00Z,1.851946364,107.1978628919
107.25016485,108.5541771,94.6,0,106.9902838,2023-06-17T05:00:00Z,0.0,0.0
107.137323595,108.782694,105.2667,1,107.2195409,2023-06-18T05:00:00Z,0.136429278,106.76831976
106.390192025,107.479933785,104.394,4,107.0282445,2023-06-19T05:00:00Z,1.55657639,106.4474335516
113.00339865,113.205,105.14954805,7,106.50107,2023-06-20T05:00:00Z,2.273697386,108.9023171046
139.055,149.11,112.75933673,28,113.0873372,2023-06-21T05:00:00Z,381.419564626,129.2244592864
141.543,143.5,129.7425315,10,138.8745,2023-06-22T05:00:00Z,12.363871172,137.8441763926
190.5778625,198.8120041,139.5423995,11,141.5978,2023-06-23T05:00:00Z,127.057413622,178.550035049
206.9420999,220.9421355,180.6,19,190.50677335,2023-06-24T05:00:00Z,20.208893649,193.1912289032
194.658215,209.470195,185.94528757,18,207.0205,2023-06-25T05:00:00Z,28.348886329,200.4601188473
225.22,233.600329,189.129603095,32,194.59,2023-06-26T05:00:00Z,24.896629476,215.8065075667
231.8494157,239.32756785,216.64618105,16,224.3394034,2023-06-27T05:00:00Z,12.47779318,231.5130471564
226.7581407,238.40033755,219.96,22,231.547395445,2023-06-28T05:00:00Z,7.571159944,229.057409705
296.031547975,325.809385,206.38504995,21,226.218295,2023-06-29T05:00:00Z,31.333438116,250.5939846932
285.88,328.9838207,272.97939,46,296.117741715,2023-06-30T05:00:00Z,39.027751287,299.9019143147
272.90167615,301.42207,268.238213399,23,285.67643,2023-07-01T05:00:00Z,9.693572822,282.3283316107
296.1142837,308.3139049,271.610148,18,272.93306155,2023-07-02T05:00:00Z,5.976207903,288.8472474732
284.3786909,297.57572945,279.7365964255,29,296.21540495,2023-07-03T05:00:00Z,3.215154239,288.2632057416
275.056,290.965891831,270.9632,15,284.0853,2023-07-04T05:00:00Z,7.345550011,279.6605037133
277.38708335,280.81465,248.65,33,274.709,2023-07-05T05:00:00Z,31.739710153,265.0428375079
280.865,303.4945435,271.910898,22,277.6871,2023-07-06T05:00:00Z,38.61297353,292.0581185526
278.941,289.26019065,274.51036,6,280.87237018,2023-07-07T05:00:00Z,3.084985317,281.2322513034
271.20719185,280.57625835,261.891,12,278.957785,2023-07-08T05:00:00Z,15.389394484,272.8789543043
268.41085,274.81605816,258.51953166,9,271.1603,2023-07-09T05:00:00Z,21.077267711,268.5231680584
273.045,287.61,261.26875,13,268.580285,2023-07-10T05:00:00Z,1.652929486,268.3673804757
274.7075,277.4944295,270.1995,14,273.362,2023-07-11T05:00:00Z,4.429459099,274.446032924
279.7835,294.912410165,274.3588,33,274.7467397,2023-07-12T05:00:00Z,9.944549928,283.0427019472
275.9872555,292.1988645,269.17998165,23,278.853665,2023-07-13T05:00:00Z,9.121191891,281.1381102293
251.910176975,278.4602,249.3773775,60,275.8086995,2023-07-14T05:00:00Z,190.390746189,267.2132309241
255.582814,261.25086302,245.6013235,20,251.3995155,2023-07-15T05:00:00Z,25.864774963,250.2159451379
252.305198,259.0,247.52317035,12,254.654762615,2023-07-16T05:00:00Z,1.70008222,253.0106208917
240.3906,253.31087302,235.5485,84,252.387302165,2023-07-17T05:00:00Z,249.032513131,245.2911141153
248.025,251.98614242,200.1002001,49,240.2887537,2023-07-18T05:00:00Z,44.718731925,236.3673101392
242.90865,250.5068,240.895,17,248.8394825,2023-07-19T05:00:00Z,1.973467025,245.542480865
244.055065,255.235705835,240.287305,16,242.94919249,2023-07-20T05:00:00Z,15.507418841,252.0078135092
245.68035,248.81,241.72822,10,243.89138,2023-07-21T05:00:00Z,1.010927016,244.7574884082
243.72,246.34016795,237.27441726,7,245.75112876,2023-07-22T05:00:00Z,7.13829983,240.846627917
248.01152,255.411137835,242.176345,13,243.9223,2023-07-23T05:00:00Z,15.750876484,253.5864412399
235.351241475,248.3985,234.6622034,8,247.9995,2023-07-24T05:00:00Z,1.926958216,237.9393310869
237.032535,239.5066115,232.186944745,19,235.385,2023-07-25T05:00:00Z,5.521367539,237.4342612771
249.15289545,249.595,234.70067125,14,236.997351,2023-07-26T05:00:00Z,2.794315365,239.9361829868
242.3615,249.528705,240.80947,17,249.266228585,2023-07-27T05:00:00Z,9.969974741,245.7507120596
240.509526875,245.452022695,239.68434625,6,242.5068,2023-07-28T05:00:00Z,16.109035105,242.6236733013
242.18133697,243.645715,188.489092771,6,240.5541,2023-07-29T05:00:00Z,0.192748651,240.7338707847
252.786149935,259.223776,241.566,1,242.2810539,2023-07-30T05:00:00Z,5.0,252.69
241.78138736,254.60395853,240.32972249,14,252.472572,2023-07-31T05:00:00Z,0.885238553,250.1213879953
242.12079845,246.865689,239.296472155,30,242.2932858,2023-08-01T05:00:00Z,13.320294801,242.2649043029
229.835166,242.54529945,222.93014275,68,241.921,2023-08-02T05:00:00Z,57.31107439,228.751389338
228.63607093,230.6728816,222.58331235,3,229.42525993,2023-08-03T05:00:00Z,0.3666,227.7836179196
224.0931887,229.677656,220.833839665,8,228.613687165,2023-08-04T05:00:00Z,11.364,221.9962281902
227.0552361,227.7475,223.001402,1,224.0640372,2023-08-05T05:00:00Z,0.005,225.282
231.086416015,234.2125465,216.197035,9,227.157138095,2023-08-06T05:00:00Z,178.225813033,218.9846669674
235.7145509,244.408382,229.327743,14,230.85399273,2023-08-07T05:00:00Z,16.018555527,237.2818826988
236.13488855,249.094966,234.4909075,12,235.763499,2023-08-08T05:00:00Z,4.129906334,241.5881666599
237.70686426,240.18117445,233.888715,7,236.222525,2023-08-09T05:00:00Z,5.800189487,237.0578111587
229.457761135,237.99637875,228.81847,8,237.5574365,2023-08-10T05:00:00Z,8.534244199,233.8772142705
228.95875,230.909626,226.84793,8,229.242,2023-08-11T05:00:00Z,2.884330556,228.3502272669
227.69140815,230.2609,227.31303864,2,229.002518115,2023-08-12T05:00:00Z,3.999990197,228.0084216757
228.7988546,230.911035,225.348,2,228.0980689,2023-08-13T05:00:00Z,6.0841,229.1496328134
229.10248794,231.1500625,227.274405215,8,228.76364035,2023-08-14T05:00:00Z,2.301105556,229.887128466
227.221879,236.94686997,227.20506,8,229.09090685,2023-08-15T05:00:00Z,5.131050697,233.4786780628
209.02273,227.7227445,202.1762515,24,227.176864,2023-08-16T05:00:00Z,13.956971893,218.0667097409
181.77087075,213.767899444,166.9008451,29,208.728783935,2023-08-17T05:00:00Z,17.850210155,183.4701774017
187.6162,191.1348295,181.45,5,182.00261,2023-08-18T05:00:00Z,1.136426128,185.3692164633
187.7795,191.79958178,184.63653249,5,187.491474555,2023-08-19T05:00:00Z,2.5698,187.8173928104
188.0445,190.763,186.6665,0,187.41,2023-08-20T05:00:00Z,0.0,0.0
184.5815,208.2592145805,181.8,7,188.0,2023-08-21T05:00:00Z,4.684467561,187.8172577236
187.3,212.725715821,179.38,1,184.509,2023-08-22T05:00:00Z,3.0,182.630272952
193.0215,196.4105,186.82,6,187.15,2023-08-23T05:00:00Z,4.354311312,194.4601894903
188.736,194.8505,188.6,3,192.9855,2023-08-24T05:00:00Z,1.03398027,191.8849881343
190.5365,193.5855,188.1935,1,188.85,2023-08-25T05:00:00Z,0.049616146,191.6
191.65,191.65,188.8,0,190.4955,2023-08-26T05:00:00Z,0.0,0.0
193.885,201.25,190.93,2,191.245,2023-08-27T05:00:00Z,2.1028,191.6512569907
190.881,194.085,187.4835,4,193.75,2023-08-28T05:00:00Z,1.135987413,191.843225944
220.03,242.82115869,182.630272952,14,191.05,2023-08-29T05:00:00Z,5.558475334,217.1408751623
213.8085,220.753,211.5605,4,219.6545,2023-08-30T05:00:00Z,1.462366368,212.8367637399
207.2585,222.7595,203.1465,7,213.8725,2023-08-31T05:00:00Z,6.831858031,207.8189639319
200.564,208.1385,197.782,3,207.33,2023-09-01T05:00:00Z,0.184700585,203.2950837742
193.93,201.5805,191.052,2,200.554,2023-09-02T05:00:00Z,0.0719,199.7015229485
197.2415,199.045,191.45,0,194.29,2023-09-03T05:00:00Z,0.0,0.0
192.315,197.485,189.8735,0,197.245,2023-09-04T05:00:00Z,0.0,0.0
192.171,195.055,189.405,1,192.315,2023-09-05T05:00:00Z,0.0782,191.6
192.215,195.3,190.055,4,192.21,2023-09-06T05:00:00Z,0.069301456,192.487179788
196.14,197.0025,190.137,4,192.4435,2023-09-07T05:00:00Z,0.974298705,190.9215133084
191.99,196.56,190.537,3,196.224,2023-09-08T05:00:00Z,1.06438374,196.2796174312
187.451,212.725715821,185.985,4,191.936,2023-09-09T05:00:00Z,7.454795493,189.1466569695
190.015,213.221993737,186.401,1,187.3,2023-09-10T05:00:00Z,0.014755511,192.18
190.79,193.496,180.7835,7,189.699,2023-09-11T05:00:00Z,15.43245691,188.1162890586
198.445,209.55,189.242,13,190.52,2023-09-12T05:00:00Z,3.970433374,200.9490303058
200.009,205.1240382265,195.965,1,198.255,2023-09-13T05:00:00Z,0.0498,201.06
217.811,224.769,198.9035,7,199.86,2023-09-14T05:00:00Z,1.268374154,214.4350246764
218.661,223.787,211.001,4,217.529,2023-09-15T05:00:00Z,10.541254928,218.1829713299
212.31,219.3945,207.837,5,218.8625,2023-09-16T05:00:00Z,1.261567291,211.6417835296
214.602,215.7945,205.4,0,212.14,2023-09-17T05:00:00Z,0.0,0.0
218.706,225.595,212.755,10,214.4615,2023-09-18T05:00:00Z,0.460769825,220.2511532289
216.45,222.335,215.465,5,218.33,2023-09-19T05:00:00Z,0.726798695,216.150493723
214.181,218.908,210.725603315,4,216.445,2023-09-20T05:00:00Z,0.215823537,215.9204444729
208.86,214.43,204.355,5,213.939,2023-09-21T05:00:00Z,0.563288037,207.2625226576
207.62,210.0855,205.44,5,208.7615,2023-09-22T05:00:00Z,0.388949564,206.7507096065
208.98,209.995,206.77,4,207.6295,2023-09-23T05:00:00Z,1.189318228,208.6429247858
205.96,209.261,202.055,1,209.075,2023-09-24T05:00:00Z,0.00735,208.325
211.861,213.55,204.435,6,206.2,2023-09-25T05:00:00Z,1.602688922,209.4423487753
214.3,218.55,211.09,7,211.95,2023-09-26T05:00:00Z,1.479952887,211.6187227196
232.1235,236.387,214.2135,14,214.2135,2023-09-27T05:00:00Z,6.157439643,228.5936478407
236.1095,245.305,232.0805,7,232.0805,2023-09-28T05:00:00Z,4.330162347,242.6582853196
233.765,239.875,229.102,10,236.04,2023-09-29T05:00:00Z,0.292888219,232.9523333736
237.145,239.3,233.6,3,233.6,2023-09-30T05:00:00Z,1.160754115,235.1267127443
242.655,245.2515,220.8011700655,2,236.8995,2023-10-01T05:00:00Z,0.25083244,242.3944265981
242.88,256.163,240.9295,14,242.7485,2023-10-02T05:00:00Z,31.316700578,253.4259569031
229.5915,243.9955,224.563,5,243.072,2023-10-03T05:00:00Z,8.210354115,237.9633518935
230.999,234.9,226.792,0,229.531,2023-10-04T05:00:00Z,0.0,0.0
229.0015,234.808,225.55,9,231.14,2023-10-05T05:00:00Z,1.192797096,228.7522061178
230.3965,233.7895,226.1725,6,229.3055,2023-10-06T05:00:00Z,1.143599224,228.2319404708
230.997,236.365,228.5285,1,230.6,2023-10-07T05:00:00Z,0.0218,230.202
228.731,230.862,225.605,0,230.862,2023-10-08T05:00:00Z,0.0,0.0
218.5255,229.081,212.2125,8,229.07,2023-10-09T05:00:00Z,43.364612166,218.7051670803
211.875,219.5395,207.501,3,218.225,2023-10-10T05:00:00Z,0.6919,213.1995664113
213.847,217.1,211.46,5,211.785,2023-10-11T05:00:00Z,0.27006415,213.0774821886
212.015,217.22,209.2,1,213.7515,2023-10-12T05:00:00Z,0.0398,213.8
217.225,218.8115,211.9565,4,212.35,2023-10-13T05:00:00Z,0.395740566,214.923865844
214.525,217.2275,213.5255,3,217.181,2023-10-14T05:00:00Z,20.0466,216.4260752447
217.81,217.8895,212.84,12,214.468,2023-10-15T05:00:00Z,37.121023424,213.8285938645
227.7,248.35,217.871,18,217.924,2023-10-16T05:00:00Z,19.068972216,230.9276606135
230.992,232.64,224.7345,2,227.653,2023-10-17T05:00:00Z,3.5482,228.2173087199
226.81,231.754,225.04,4,231.575,2023-10-18T05:00:00Z,2.260230242,230.26039847
238.429,238.948,226.345,6,227.291,2023-10-19T05:00:00Z,2.914790783,228.0144775817
240.945,249.845,234.876,9,238.6,2023-10-20T05:00:00Z,41.735455078,241.9420589334
248.27,254.7095,239.9,16,241.345,2023-10-21T05:00:00Z,2.0131,242.8236454722
249.47,251.2665,237.4,7,248.41,2023-10-22T05:00:00Z,0.273440125,243.1562416574
260.8335,269.9185,240.5,10,248.8715,2023-10-23T05:00:00Z,54.649895877,259.0211547281
254.335,264.015,246.3,2,260.455,2023-10-24T05:00:00Z,1.5197,254.3880671185
254.713,259.655,248.25,4,254.22,2023-10-25T05:00:00Z,13.121413247,253.3398035775
244.1725,256.8,241.2075,6,254.5295,2023-10-26T05:00:00Z,12.203004752,249.5300008891
243.28,246.89,234.5935,1,243.89,2023-10-27T05:00:00Z,0.041666666,240.0
245.25,247.7195,242.35,0,243.8675,2023-10-28T05:00:00Z,0.0,0.0
244.585,249.6635,243.85,0,245.2025,2023-10-29T05:00:00Z,0.0,0.0
244.61,251.1,241.45,5,244.3665,2023-10-30T05:00:00Z,1.328966852,246.3568842424
242.845,247.93,238.382,10,244.48,2023-10-31T05:00:00Z,3.328896483,244.4342138942
247.172,249.27,236.7835,3,242.6,2023-11-01T05:00:00Z,1.0642,240.2427766397
236.751,247.3595,231.171,3,247.3035,2023-11-02T05:00:00Z,4.0413,234.7121078861
237.615,240.952,234.968,22,236.895,2023-11-03T05:00:00Z,0.101178209,238.2423298249
241.351,242.25,235.7,6,237.4805,2023-11-04T05:00:00Z,0.179272195,238.0373204985
236.85,243.13,234.6945,9,241.206,2023-11-05T05:00:00Z,0.224228863,240.5006778871
241.1265,244.844,236.075,5,237.051,2023-11-06T06:00:00Z,3.12757037,240.7446668584
242.437,251.802,237.315,11,240.75,2023-11-07T06:00:00Z,12.885865002,243.8116819448
250.75,253.7,242.013,16,242.63,2023-11-08T06:00:00Z,20.224804166,243.4511705323
241.295,257.8805,227.226,14,250.74,2023-11-09T06:00:00Z,12.936914073,237.84612075
236.18,241.905,233.2855,3,241.15,2023-11-10T06:00:00Z,0.447404994,239.8001428239
236.288,242.5405,230.9905,5,235.7955,2023-11-11T06:00:00Z,0.275629,237.148558063
234.852,239.7095,233.993,1,236.1605,2023-11-12T06:00:00Z,2.053691886,236.9
238.19,240.3845,231.95,5,234.5445,2023-11-13T06:00:00Z,0.161854345,237.5338959072
231.8525,238.9365,221.721,8,238.32,2023-11-14T06:00:00Z,5.503680147,229.2712693548
238.5385,244.8,231.072,12,231.7,2023-11-15T06:00:00Z,1.740673262,240.027738385
232.787,240.7385,231.3455,10,238.6695,2023-11-16T06:00:00Z,2.232910866,234.5203633297
224.614,233.68,221.8605,11,232.828,2023-11-17T06:00:00Z,43.121093046,223.8857910842
227.6635,228.2855,221.145,4,224.53,2023-11-18T06:00:00Z,0.134535799,224.2134497141
228.6545,230.9925,226.4635,4,227.845,2023-11-19T06:00:00Z,0.140410793,229.4584633315
227.095,230.725,224.8885,3,228.8265,2023-11-20T06:00:00Z,0.083367176,227.6259293819
219.5175,236.1,213.6645,12,227.0595,2023-11-21T06:00:00Z,19.759281233,219.4176599207
225.25,227.645,217.89,4,219.8095,2023-11-22T06:00:00Z,2.211322079,226.6629659717
225.7765,226.96,221.9355,2,225.5145,2023-11-23T06:00:00Z,0.3715,224.8106325707
228.146,229.8765,224.525,2,225.76,2023-11-24T06:00:00Z,3.0219,226.3135803911
229.565,229.7,225.7635,1,228.2,2023-11-25T06:00:00Z,1.004126113,228.245
225.501,229.766,222.4155,1,229.641,2023-11-26T06:00:00Z,1.001615797,227.47
220.0825,227.465,219.565,2,225.5665,2023-11-27T06:00:00Z,0.100235052,224.2405608709
223.416,224.91,219.722,4,219.8,2023-11-28T06:00:00Z,0.553249769,223.2220768948
222.4495,227.0285,221.343,5,223.66,2023-11-29T06:00:00Z,2.285421478,223.6117017196
222.9,223.695,220.285,2,222.5415,2023-11-30T06:00:00Z,0.099927447,222.4334167844
226.039,226.5975,222.615,2,222.783,2023-12-01T06:00:00Z,0.08248962,225.6794027612
229.573,233.1,225.359,5,226.045,2023-12-02T06:00:00Z,2.757169792,227.5305391242
251.206,256.4,224.335,9,229.665,2023-12-03T06:00:00Z,73.023367504,243.5624762284
247.085,255.042,240.17,11,251.1575,2023-12-04T06:00:00Z,7.498902065,250.1576803258
245.6,256.275,238.55,6,246.891,2023-12-05T06:00:00Z,7.037634905,249.5039466249
248.5165,265.12,242.935,15,245.4785,2023-12-06T06:00:00Z,47.173510039,253.4631861169
248.0,249.185,239.49,6,249.0,2023-12-07T06:00:00Z,1.192766353,245.522951495
255.88,258.095,245.55,6,248.1965,2023-12-08T06:00:00Z,8.249511397,250.9492308235
254.9265,263.075,250.5245,3,255.93,2023-12-09T06:00:00Z,2.971597429,254.7759139128
235.78,282.115869017,210.7,17,254.688,2023-12-10T06:00:00Z,30.558281397,225.9669377467
232.7,235.65,225.2,11,235.4,2023-12-11T06:00:00Z,11.304038445,232.9453341574
227.271,234.9715,223.81,8,232.773,2023-12-12T06:00:00Z,2.015059445,229.1803733897
233.9,237.17,223.346,7,227.1335,2023-12-13T06:00:00Z,1.328573345,232.4550841007
234.25,237.909,229.7795,4,234.1905,2023-12-14T06:00:00Z,1.568159402,234.332210267
230.5585,234.67,225.047,9,233.9525,2023-12-15T06:00:00Z,4.885630191,231.0032029653
227.701,231.99,226.799,1,230.695,2023-12-16T06:00:00Z,0.052476342,228.3
223.871,230.1165,222.54,4,228.118,2023-12-17T06:00:00Z,5.047860148,223.4005800828
229.3045,230.3455,217.377,6,223.8,2023-12-18T06:00:00Z,17.826335217,219.6634844677
227.505,230.78,222.535,6,229.5215,2023-12-19T06:00:00Z,8.021775703,225.9802153143
229.355,234.5,226.784,9,227.267,2023-12-20T06:00:00Z,7.24953847,232.4511560636
233.71,235.523,229.35,5,229.5625,2023-12-21T06:00:00Z,3.611453045,234.0159785154
233.518,244.12,230.8155,6,233.75,2023-12-22T06:00:00Z,5.30670178,240.3336366654
231.309,233.984,229.0,3,233.555,2023-12-23T06:00:00Z,0.248385408,232.5394589299
231.689,232.626,226.302729528,3,231.49,2023-12-24T06:00:00Z,1.18717339,227.2729223168
230.374,237.629,229.2945,4,231.7535,2023-12-25T06:00:00Z,0.730015379,233.7561513529
233.8165,236.66,220.865,4,229.9005,2023-12-26T06:00:00Z,3.223005411,230.619598151
269.5415,276.5765,233.002,18,233.784,2023-12-27T06:00:00Z,60.283222823,255.175784145
255.88,278.3995,252.51,17,269.4,2023-12-28T06:00:00Z,28.212390475,265.4148765919
276.68,287.4,249.873,10,255.184,2023-12-29T06:00:00Z,22.849548578,266.4688033213
263.3,287.475,261.0835,9,277.3425,2023-12-30T06:00:00Z,18.286101127,277.0434899354
255.97,271.205,252.175,9,263.1995,2023-12-31T06:00:00Z,4.554903397,258.1764645658
268.625,271.3585,255.885,7,255.98,2024-01-01T06:00:00Z,4.092164659,263.4900773412
259.335,269.83,254.428,13,267.4965,2024-01-02T06:00:00Z,1.526510403,257.9516079823
236.5285,301.259445843,218.05,17,259.31,2024-01-03T06:00:00Z,46.692846657,238.5541150187
235.465,240.3765,232.048,3,236.48,2024-01-04T06:00:00Z,2.067813843,235.6629131721
236.4055,243.801,230.5835,4,235.3,2024-01-05T06:00:00Z,0.256681681,235.0867712552
236.417,238.165,231.135,2,236.22,2024-01-06T06:00:00Z,0.008216662,236.8453451535
231.556,240.128,221.35,3,236.315,2024-01-07T06:00:00Z,5.008173417,228.3038523194
249.6235,257.8,231.279,13,231.693,2024-01-08T06:00:00Z,65.584172309,244.9631836287
244.38,252.85,240.07,11,249.83,2024-01-09T06:00:00Z,60.567578768,246.8156332591
253.821,270.8789869425,233.595,17,244.2275,2024-01-10T06:00:00Z,4.258447831,246.8818251004
290.8925,298.171,250.6605,22,253.6915,2024-01-11T06:00:00Z,59.785996853,284.7974706041
