c,h,l,n,o,t,v,vw
1.625,1.724,1.579,2854,1.663,2022-10-27T05:00:00Z,782771.203,1.6448948839
1.665,1.761,1.601,2893,1.623,2022-10-28T05:00:00Z,659928.262,1.700683976
1.805,1.888,1.663,5698,1.666,2022-10-29T05:00:00Z,1272255.065,1.803315437
1.663,1.826,1.618,3034,1.81,2022-10-30T05:00:00Z,704153.928,1.7395409972
1.609,1.808,1.577,2562,1.663,2022-10-31T05:00:00Z,493793.255,1.6880619996
1.605,1.67,1.553,2108,1.607,2022-11-01T05:00:00Z,520791.435,1.6181094267
1.716,1.8,1.501,5060,1.609,2022-11-02T05:00:00Z,1346082.624,1.6161733885
1.716,1.82,1.636,3297,1.718,2022-11-03T05:00:00Z,745415.826,1.7479940121
1.891,2.078,1.697,5669,1.719,2022-11-04T05:00:00Z,1171399.186,1.9374880313
1.821,2.006,1.773,3225,1.9,2022-11-05T05:00:00Z,599872.558,1.8950842212
1.8,1.892,1.71,2791,1.819,2022-11-06T05:00:00Z,420103.712,1.8025712982
1.552,1.927,1.524,6953,1.801,2022-11-07T06:00:00Z,1483460.553,1.7041325942
1.299,1.87,1.135,15870,1.55,2022-11-08T06:00:00Z,3745376.398,1.4821790852
1.153,1.326,0.996,9251,1.297,2022-11-09T06:00:00Z,1635790.688,1.1607324245
1.223,1.308,1.103,4628,1.153,2022-11-10T06:00:00Z,917906.589,1.1956854938
1.112,1.348,1.1,3226,1.224,2022-11-11T06:00:00Z,541451.449,1.2343218592
1.269,1.281,1.116,890,1.116,2022-11-12T06:00:00Z,188535.566,1.200974643
1.179,1.287,1.138,1610,1.267,2022-11-13T06:00:00Z,320679.586,1.2306014609
1.247,1.327,1.181,1376,1.181,2022-11-14T06:00:00Z,319245.549,1.249829239
1.353,1.379,1.25,1489,1.25,2022-11-15T06:00:00Z,349895.369,1.3337062957
1.301,1.356,1.262,1214,1.352,2022-11-16T06:00:00Z,243620.399,1.3025950874
1.241,1.31,1.223,654,1.302,2022-11-17T06:00:00Z,150828.403,1.2458802085
1.173,1.24,1.161,325,1.238,2022-11-18T06:00:00Z,71482.742,1.198534572
1.222,1.248,1.168,243,1.168,2022-11-19T06:00:00Z,66564.228,1.2055483511
1.151,1.238,1.12,755,1.218,2022-11-20T06:00:00Z,226920.151,1.1786567584
1.125,1.178,1.079,572,1.152,2022-11-21T06:00:00Z,158716.081,1.1301171027
1.206,1.223,1.081,460,1.13,2022-11-22T06:00:00Z,125564.263,1.1668774605
1.213,1.23,1.161,396,1.199,2022-11-23T06:00:00Z,86049.343,1.2010567496
1.153,1.226,1.143,421,1.216,2022-11-24T06:00:00Z,82649.783,1.1824197385
1.19,1.19,1.15,250,1.152,2022-11-25T06:00:00Z,42663.496,1.1688347647
1.259,1.295,1.17,594,1.189,2022-11-26T06:00:00Z,130589.045,1.2277382557
1.331,1.384,1.21,1383,1.257,2022-11-27T06:00:00Z,375387.875,1.3024318846
1.345,1.381,1.293,1016,1.326,2022-11-28T06:00:00Z,230074.521,1.3435097766
1.435,1.457,1.339,996,1.35,2022-11-29T06:00:00Z,327098.009,1.4073598533
1.389,1.485,1.367,859,1.429,2022-11-30T06:00:00Z,193111.186,1.4164535344
1.354,1.407,1.328,638,1.389,2022-12-01T06:00:00Z,177447.513,1.371765224
1.408,1.43,1.321,681,1.355,2022-12-02T06:00:00Z,233653.018,1.3642311733
1.352,1.401,1.314,526,1.401,2022-12-03T06:00:00Z,160757.812,1.3555033054
1.369,1.381,1.331,432,1.351,2022-12-04T06:00:00Z,138390.314,1.3564896866
1.425,1.426,1.357,952,1.372,2022-12-05T06:00:00Z,249225.237,1.3936933222
1.242,1.424,1.238,1453,1.423,2022-12-06T06:00:00Z,473409.151,1.2904841103
1.171,1.241,1.144,1025,1.239,2022-12-07T06:00:00Z,340760.836,1.1885655996
1.176,1.203,1.134,859,1.172,2022-12-08T06:00:00Z,361023.863,1.1726539239
1.191,1.212,1.143,552,1.175,2022-12-09T06:00:00Z,223945.682,1.1808588918
1.187,1.194,1.165,211,1.191,2022-12-10T06:00:00Z,119249.696,1.1823272894
1.121,1.19,1.093,717,1.185,2022-12-11T06:00:00Z,265519.891,1.1459419592
1.135,1.145,1.098,405,1.114,2022-12-12T06:00:00Z,144311.202,1.122503453
1.148,1.169,1.099,469,1.131,2022-12-13T06:00:00Z,159608.756,1.1475527487
1.104,1.168,1.096,314,1.148,2022-12-14T06:00:00Z,104006.284,1.1297204988
1.115,1.132,1.102,159,1.102,2022-12-15T06:00:00Z,50454.423,1.1172052498
0.995,1.134,0.954,752,1.12,2022-12-16T06:00:00Z,221613.938,1.0212586485
1.013,1.027,0.992,172,0.998,2022-12-17T06:00:00Z,47416.895,1.0112138972
0.987,1.022,0.974,187,1.011,2022-12-18T06:00:00Z,71867.958,0.9934636964
0.971,0.998,0.901,746,0.989,2022-12-19T06:00:00Z,180762.526,0.9572503622
0.943,0.988,0.932,192,0.972,2022-12-20T06:00:00Z,51580.225,0.9606970517
0.923,0.962,0.919,208,0.942,2022-12-21T06:00:00Z,53082.483647471,0.9423301361
0.949,0.96,0.906,279,0.924,2022-12-22T06:00:00Z,70446.716917369,0.9337843706
0.939,0.955,0.933,145,0.95,2022-12-23T06:00:00Z,32846.448820205,0.9451741053
0.937,0.946,0.936,57,0.937,2022-12-24T06:00:00Z,18725.419,0.9398915811
0.943,0.95,0.911,218,0.936,2022-12-25T06:00:00Z,64799.228822676,0.9283760929
0.983,0.99,0.941,280,0.943,2022-12-26T06:00:00Z,104478.282130663,0.9703500742
0.953,1.023,0.94,515,0.983,2022-12-27T06:00:00Z,142102.681148581,0.992774476
0.967,0.975,0.947,277,0.954,2022-12-28T06:00:00Z,65932.649279804,0.9597932935
0.937,0.982,0.916,270,0.966,2022-12-29T06:00:00Z,59429.556016675,0.9502813985
0.918,0.941,0.908,357,0.939,2022-12-30T06:00:00Z,112127.039835733,0.924378362
0.927,0.942,0.915,185,0.917,2022-12-31T06:00:00Z,55944.426,0.9256948989
0.938,0.943,0.913,235,0.928,2023-01-01T06:00:00Z,67699.652,0.9231432387
0.972,0.974,0.939,263,0.939,2023-01-02T06:00:00Z,98473.575238348,0.95707333
1.003,1.003,0.95,187,0.974,2023-01-03T06:00:00Z,31521.399088412,0.9760022661
1.006,1.0113,0.966,219,1.004,2023-01-04T06:00:00Z,105742.291943809,0.9915860921
0.983,1.006,0.971,179,1.006,2023-01-05T06:00:00Z,75473.526176615,0.9844789165
1.054,1.067,0.957,372,0.985,2023-01-06T06:00:00Z,114246.211526808,1.034781787
1.0569,1.074,1.045,211,1.053,2023-01-07T06:00:00Z,67632.62660606,1.0572973132
1.111,1.121,1.05,736,1.058,2023-01-08T06:00:00Z,207106.604179226,1.0912460029
1.097,1.134,1.067,382,1.109,2023-01-09T06:00:00Z,124008.983553362,1.0997648487
1.095,1.147,1.075,383,1.095,2023-01-10T06:00:00Z,111741.663286851,1.1177030246
1.105,1.129,1.05,385,1.092,2023-01-11T06:00:00Z,120234.9537103,1.0924964307
1.14,1.15,1.066,797,1.112,2023-01-12T06:00:00Z,237114.265395303,1.1081867922
1.23324,1.24768,1.098,1259,1.144,2023-01-13T06:00:00Z,369079.064513847,1.1828262718
1.247,1.326,1.188,1719,1.233,2023-01-14T06:00:00Z,436681.836757429,1.2451421547
1.308,1.335,1.212,1032,1.244,2023-01-15T06:00:00Z,235084.828978334,1.298052142
1.266,1.3102218,1.191207,973,1.308,2023-01-16T06:00:00Z,238705.863216118,1.2498331065
1.268,1.294,1.225,435,1.263,2023-01-17T06:00:00Z,115282.350148527,1.2616052062
1.178,1.316,1.142,1054,1.26,2023-01-18T06:00:00Z,273315.663046994,1.2082022915
1.184,1.204,1.148,283,1.182,2023-01-19T06:00:00Z,72062.560825043,1.182193067
1.311,1.331,1.166,773,1.177,2023-01-20T06:00:00Z,346959.417664123,1.2905342897
1.307,1.356,1.267,1018,1.313,2023-01-21T06:00:00Z,278165.976322469,1.3148373613
1.362,1.4144655,1.305,1084,1.3084,2023-01-22T06:00:00Z,242114.247463997,1.3608907734
1.372,1.376,1.32,470,1.362952,2023-01-23T06:00:00Z,80971.577265868,1.3474778621
1.251,1.372,1.217,654,1.365,2023-01-24T06:00:00Z,129652.935658542,1.2766518524
1.332,1.332,1.237,540,1.251,2023-01-25T06:00:00Z,119035.612878941,1.2916256515
1.313,1.336,1.27,565,1.334,2023-01-26T06:00:00Z,100450.043762,1.3029908553
1.351,1.362,1.279,415,1.311,2023-01-27T06:00:00Z,111028.396316199,1.3310072337
1.313,1.356,1.277,401,1.353,2023-01-28T06:00:00Z,81059.125,1.3041833631
1.326,1.366,1.3,450,1.306,2023-01-29T06:00:00Z,120037.956,1.3390908355
1.243,1.3239143,1.221,635,1.3239143,2023-01-30T06:00:00Z,209992.853432974,1.2587535258
1.277,1.288,1.236,299,1.244,2023-01-31T06:00:00Z,76659.199449226,1.2589388979
1.385,1.398,1.191,1229,1.273,2023-02-01T06:00:00Z,283212.738807265,1.2845945881
1.546,1.625,1.369,2563,1.394,2023-02-02T06:00:00Z,740891.973260533,1.5034773166
1.531,1.64,1.488,1390,1.54,2023-02-03T06:00:00Z,323546.524178508,1.5708301936
1.515,1.579,1.495,446,1.532,2023-02-04T06:00:00Z,111049.753204219,1.539689948
1.425,1.534,1.41,711,1.518,2023-02-05T06:00:00Z,187468.523850844,1.4441439969
1.469,1.549,1.43,513,1.4952,2023-02-06T06:00:00Z,145808.117684056,1.4916811539
1.517,1.545,1.435,700,1.459,2023-02-07T06:00:00Z,171856.996990328,1.4918872815
1.409,1.523,1.364,716,1.513,2023-02-08T06:00:00Z,134095.074922871,1.4528502961
1.257,1.4941,1.222,982,1.406,2023-02-09T06:00:00Z,244103.502948684,1.2886230325
1.284,1.315,1.254,445,1.257,2023-02-10T06:00:00Z,89893.580527179,1.2866640115
1.296,1.328,1.272,212,1.279,2023-02-11T06:00:00Z,34608.698952386,1.2956666204
1.279,1.322,1.231,349,1.305,2023-02-12T06:00:00Z,55415.876,1.2802035351
1.269,1.29,1.208,446,1.27141227,2023-02-13T06:00:00Z,84171.779330252,1.2582862006
1.299,1.326,1.242,375,1.269,2023-02-14T06:00:00Z,65601.974,1.2896847255
1.427,1.434,1.295,844,1.3,2023-02-15T06:00:00Z,240682.773699725,1.3951342748
1.347,1.438,1.316,802,1.427,2023-02-16T06:00:00Z,187398.975,1.3903526162
1.437,1.453,1.352,599,1.361,2023-02-17T06:00:00Z,94032.066935423,1.4035806013
1.437,1.468,1.406,383,1.442,2023-02-18T06:00:00Z,84282.462,1.4356630686
1.467,1.518,1.385,631,1.431,2023-02-19T06:00:00Z,87112.929292005,1.460647163
1.485,1.517,1.464,565,1.468,2023-02-20T06:00:00Z,137202.55362392,1.4882618838
1.426,1.511,1.4,468,1.486,2023-02-21T06:00:00Z,42713.922574739,1.4361507476
1.426,1.452,1.339,370,1.425,2023-02-22T06:00:00Z,57810.167896328,1.3904577094
1.459,1.514,1.385,701,1.431,2023-02-23T06:00:00Z,99316.811,1.4524510277
1.345,1.498,1.334,573,1.457,2023-02-24T06:00:00Z,63524.392123852,1.4084849016
1.332,1.371,1.275,348,1.352,2023-02-25T06:00:00Z,95166.345,1.3315698417
1.323,1.351,1.312,142,1.33,2023-02-26T06:00:00Z,35684.801210775,1.3359514425
1.301,1.364,1.276,310,1.324641,2023-02-27T06:00:00Z,42595.022031653,1.3205893767
1.322,1.337,1.26,280,1.293,2023-02-28T06:00:00Z,45091.501691537,1.3021676452
1.325,1.367,1.321,198,1.321,2023-03-01T06:00:00Z,33486.602676767,1.3399784289
1.221,1.342,1.177,474,1.319,2023-03-02T06:00:00Z,82479.284,1.2710953091
1.212,1.248,1.206,120,1.228,2023-03-03T06:00:00Z,17723.2,1.2233119978
1.214,1.228,1.163,204,1.216,2023-03-04T06:00:00Z,34693.6117,1.1901004536
1.183,1.222,1.183,84,1.216,2023-03-05T06:00:00Z,8939.7,1.2001248252
1.222,1.238,1.177,171,1.1916817,2023-03-06T06:00:00Z,21255.098913477,1.21155643
1.165,1.22,1.157,201,1.22,2023-03-07T06:00:00Z,19246.449316287,1.1823881796
1.13366,2.813955615,1.10469,250,1.173,2023-03-08T06:00:00Z,36459.530438721,1.1414584628
1.05258,2.819,1.032852235,501,1.13418,2023-03-09T06:00:00Z,74670.386,1.070511427
1.0877,2.7982475,0.9979083,686,1.052062725,2023-03-10T06:00:00Z,117457.807243144,1.0740083404
1.074593,2.7893,1.0239388,649,1.087604,2023-03-11T06:00:00Z,119243.9,1.0682750027
1.16854,2.84059818,1.066,977,1.07434955,2023-03-12T06:00:00Z,199587.4,1.1472528516
1.228068255,2.8287271,1.1135,1053,1.16858,2023-03-13T05:00:00Z,199367.371314871,1.2203315904
1.2631845,2.88171175,1.18722,1390,1.228020555,2023-03-14T05:00:00Z,240157.7,1.2344994118
1.1199476,2.881832,1.10338299,695,1.2636558,2023-03-15T05:00:00Z,83957.383092539,1.1755885683
1.186435,2.82325,1.11446575,440,1.120342,2023-03-16T05:00:00Z,44301.496329106,1.1628144533
1.26126,2.874107685,1.17191,527,1.18615495,2023-03-17T05:00:00Z,47892.738981049,1.2281150227
1.22398104,2.881972505,1.197,558,1.2615091,2023-03-18T05:00:00Z,64457.718945276,1.2578726908
1.2086,2.8631685,1.19723,453,1.223922,2023-03-19T05:00:00Z,83000.899941208,1.2424682871
1.17164645,2.85845,1.14822,326,1.20819,2023-03-20T05:00:00Z,19836.625628738,1.186418947
1.17029756,2.8294765,1.13090825,840,1.171125845,2023-03-21T05:00:00Z,205342.045949797,1.1668733683
1.059760055,2.8346585,1.034405,873,1.17035,2023-03-22T05:00:00Z,158718.922310515,1.0826581984
1.0672487,2.793565,1.058205065,531,1.06004395,2023-03-23T05:00:00Z,140493.693436648,1.0883393206
1.03185,2.786,1.0165,555,1.0667187,2023-03-24T05:00:00Z,132144.800058338,1.0477340984
1.0334895,2.7635,1.001346,307,1.031716075,2023-03-25T05:00:00Z,64923.102630876,1.024595557
1.0496,2.7715,1.0295,209,1.0335063,2023-03-26T05:00:00Z,22359.512716381,1.0454266639
1.0145,2.7695,0.9707545,480,1.04982075,2023-03-27T05:00:00Z,111500.10245409,1.0033901776
1.06256715,2.76132102,1.00674,466,1.014405595,2023-03-28T05:00:00Z,83991.3,1.0393141861
1.0818296,2.785075985,1.058286485,560,1.062895,2023-03-29T05:00:00Z,167096.9,1.0787463131
1.08094604,2.789125,1.0422794,271,1.080775,2023-03-30T05:00:00Z,27396.62077678,1.0583326452
1.1115571,2.8044565,1.0564275,218,1.080580145,2023-03-31T05:00:00Z,30063.553432584,1.096125561
1.08286655,2.8027261,1.07741972,99,1.112185,2023-04-01T05:00:00Z,9914.12624286,1.0900471666
1.04612861,2.778705,1.030174,228,1.082399,2023-04-02T05:00:00Z,96729.248189214,1.0418738208
1.08077147,2.7915,1.0456714,240,1.04597725,2023-04-03T05:00:00Z,16480.359172753,1.0662162881
1.15394275,2.8197,1.07837182,480,1.07986185,2023-04-04T05:00:00Z,142811.692880481,1.1194825129
1.1306235,2.825384,1.10868,186,1.1535,2023-04-05T05:00:00Z,29980.988737989,1.1380207618
1.1409624,2.819239135,1.1122269,153,1.1308564,2023-04-06T05:00:00Z,5350.434963605,1.133013446
1.1169235,2.8126,1.099746855,115,1.140815,2023-04-07T05:00:00Z,9059.924905923,1.11401294
1.096822455,2.81155,1.081,177,1.117174,2023-04-08T05:00:00Z,36501.871326164,1.1153152977
1.111306435,2.8075,1.061302545,177,1.0967,2023-04-09T05:00:00Z,18795.199555316,1.0923153415
1.15188,2.82160305,1.0942855,227,1.111234885,2023-04-10T05:00:00Z,18584.006986581,1.137167275
1.10079995,2.82407253,1.09532398,137,1.151736,2023-04-11T05:00:00Z,10445.937618525,1.120119209
1.11784275,2.80873675,1.09920955,146,1.101102,2023-04-12T05:00:00Z,8912.7,1.1208649231
1.1959635,2.8315,1.113833605,302,1.11792382,2023-04-13T05:00:00Z,29991.292196501,1.168010414
1.1793635,2.847085,1.150285,197,1.19588,2023-04-14T05:00:00Z,16215.274819655,1.1813923798
1.17965852,2.8395,1.1628,98,1.18017727,2023-04-15T05:00:00Z,6628.171871925,1.1798163558
1.18218,2.8425,1.157,344,1.18055705,2023-04-16T05:00:00Z,31904.451437799,1.1930797648
1.17945,2.83829315,1.156528555,131,1.18255,2023-04-17T05:00:00Z,32434.083838901,1.1710767688
1.196954735,2.844935,1.1789325,167,1.1795345,2023-04-18T05:00:00Z,14009.013623819,1.2035339602
1.10594485,2.8425,1.078361,487,1.19702485,2023-04-19T05:00:00Z,81894.655995725,1.1177153604
1.071367275,2.803865,1.056527,221,1.105955,2023-04-20T05:00:00Z,35976.242033776,1.0845108347
1.03638945,2.7817165,1.018,306,1.0713,2023-04-21T05:00:00Z,21118.1,1.0301950507
1.049203,2.774585,1.03226345,92,1.036333785,2023-04-22T05:00:00Z,18095.983955562,1.0393194208
1.04695341,2.7711,1.024,135,1.04877255,2023-04-23T05:00:00Z,10509.3,1.0469578944
1.041002365,1.058,1.031127,83,1.047035,2023-04-24T05:00:00Z,5390.856981407,1.0417059736
1.05848961,2.771,1.017336845,216,1.040935,2023-04-25T05:00:00Z,49648.563182786,1.0639516316
1.05180759,2.77912,0.995243905,413,1.0583935,2023-04-26T05:00:00Z,29135.5,1.0485170085
1.057375745,2.775625,1.02494,133,1.05175436,2023-04-27T05:00:00Z,13954.9228233,1.0479054209
1.054587,2.776813365,1.0323076,96,1.05750433,2023-04-28T05:00:00Z,22335.953883738,1.0485083765
1.04792,2.7760703,1.04367,57,1.0544725,2023-04-29T05:00:00Z,5899.037498598,1.0542789989
1.018855205,2.756315,1.00836055,163,1.0475285,2023-04-30T05:00:00Z,19699.6,1.0291055554
1.011205,2.752825,0.99888418,93,1.01880415,2023-05-01T05:00:00Z,8624.113872227,1.0126136425
1.01032698,1.0295,1.003263,142,1.0112385,2023-05-02T05:00:00Z,16981.576916317,1.0164826072
1.03716275,2.769687175,0.997,75,1.010383,2023-05-03T05:00:00Z,4586.395288147,1.0274191809
1.0337666,2.7675,1.020857,62,1.03690789,2023-05-04T05:00:00Z,12202.5,1.0325810858
1.05095438,2.7635,1.0288525,152,1.034000875,2023-05-05T05:00:00Z,40408.095288147,1.0531344332
1.009087765,2.772074,0.992,117,1.051049705,2023-05-06T05:00:00Z,12628.088601168,1.0050844091
0.9699585,2.75561,0.968783,263,1.008826375,2023-05-07T05:00:00Z,35841.918483226,0.9961145514
0.92035554,0.975765,0.887010825,444,0.969855,2023-05-08T05:00:00Z,89496.272490513,0.9192800139
0.900855,2.70850865,0.8915349,136,0.92046991,2023-05-09T05:00:00Z,19568.527425301,0.9035171856
0.8988697,2.7029,0.855,251,0.90082477,2023-05-10T05:00:00Z,33205.906014217,0.8884555787
0.865492,2.696691,0.85382745,150,0.8989095,2023-05-11T05:00:00Z,20859.623012258,0.8734912805
0.88094825,2.692771,0.85,100,0.86532781,2023-05-12T05:00:00Z,16085.415503202,0.8789800771
0.8858485,2.689745,0.875028,47,0.88111986,2023-05-13T05:00:00Z,10055.095519056,0.8859694683
0.9079715,2.7020819,0.885292525,88,0.886184365,2023-05-14T05:00:00Z,16360.887214808,0.8966552409
0.889453,2.69132746,0.88075,84,0.907955,2023-05-15T05:00:00Z,14658.788205403,0.9015455582
0.91202105,2.693685,0.882422,65,0.889575,2023-05-16T05:00:00Z,6007.511711734,0.8994886568
0.917109,2.712554395,0.88519148,80,0.9118261,2023-05-17T05:00:00Z,10283.613115274,0.9099517251
0.90403165,2.7038,0.88028295,95,0.91700425,2023-05-18T05:00:00Z,10304.8,0.9008520883
0.896289645,2.70035,0.8902765,41,0.903999495,2023-05-19T05:00:00Z,13515.146155851,0.9002601938
0.90247262,2.69849045,0.89195805,43,0.8965,2023-05-20T05:00:00Z,6112.977620724,0.8994711989
0.88008,2.68792135,0.86551475,118,0.90247,2023-05-21T05:00:00Z,23534.3,0.8845371012
0.90568583,2.6975,0.879816,114,0.88004045,2023-05-22T05:00:00Z,28937.06015902,0.8937753759
0.88552218,2.69987049,0.5392901,70,0.905534,2023-05-23T05:00:00Z,15846.641953168,0.894151281
0.854417065,2.6898,0.8449886,204,0.8854937,2023-05-24T05:00:00Z,50044.843602941,0.8722895592
0.83997099,2.678414475,0.834653235,78,0.8543325,2023-05-25T05:00:00Z,19353.561521126,0.8473722368
0.84622675,2.6687561,0.82748968,93,0.84007059,2023-05-26T05:00:00Z,14194.710251401,0.8380181196
0.85544286,2.6742778,0.833448,82,0.8460025,2023-05-27T05:00:00Z,17308.157116591,0.8431338649
0.87199673,2.6902,0.85182549,139,0.855455,2023-05-28T05:00:00Z,25324.462881121,0.8769190599
0.879884005,2.68955425,0.860247,45,0.87246485,2023-05-29T05:00:00Z,2798.847162252,0.8721283888
0.84594481,2.6889,0.8446,105,0.87946101,2023-05-30T05:00:00Z,23858.479718405,0.8674002008
0.837185,0.848156,0.83,111,0.845533945,2023-05-31T05:00:00Z,35010.230859173,0.8381103414
0.84612,2.669382745,0.829,111,0.836817,2023-06-01T05:00:00Z,16149.223716164,0.8440176771
0.8545312,0.8582025,0.8428605,49,0.8462665,2023-06-02T05:00:00Z,2143.515239082,0.8528697893
0.856008905,0.85970793,0.84726402,32,0.8546073,2023-06-03T05:00:00Z,3993.6,0.8523420473
0.84409905,0.87070015,0.842482,94,0.8553015,2023-06-04T05:00:00Z,17466.8,0.8673882394
0.75552123,0.8502327,0.745299945,343,0.84382111,2023-06-05T05:00:00Z,94139.504072559,0.773650016
0.761684505,0.781,0.73389405,835,0.756011,2023-06-06T05:00:00Z,79218.400360831,0.7675195973
0.7275315,2.6023,0.7,820,0.76149,2023-06-07T05:00:00Z,63638.289738298,0.7536703961
0.73897645,2.61365,0.715,226,0.72736238,2023-06-08T05:00:00Z,44370.588370458,0.7332931921
0.5623935,0.75574,0.465,605,0.734,2023-06-09T05:00:00Z,61532.823,0.7159755788
0.581315615,0.662,0.21,283,0.562188,2023-06-10T05:00:00Z,51089.95094069,0.4553788727
0.5559794,0.5845529,0.45,194,0.581287,2023-06-11T05:00:00Z,59786.335546989,0.5562591056
0.57188699,0.575,0.512,108,0.55609,2023-06-12T05:00:00Z,9074.876837023,0.5588217505
0.58125,0.591,0.558,77,0.57147504,2023-06-13T05:00:00Z,5830.017836715,0.5852311763
0.557618,0.59505738,0.542765,5,0.581538375,2023-06-14T05:00:00Z,197.487075956,0.5861250401
0.5879355,0.5949515,0.553112,3,0.5550805,2023-06-15T05:00:00Z,30.601532224,0.5853621523
0.60612475,0.614053435,0.581024,0,0.58840393,2023-06-16T05:00:00Z,0.0,0.0
0.60159105,0.62305805,0.5911017,1,0.606175,2023-06-17T05:00:00Z,16.452822047,0.60485
0.59643755,0.6093,0.5826623,1,0.60146465,2023-06-18T05:00:00Z,19.815157894,0.60260039
0.59329,0.60295585,0.5815805,0,0.59545205,2023-06-19T05:00:00Z,0.0,0.0
0.63443,0.63970951,0.575359725,3,0.59331836,2023-06-20T05:00:00Z,24.51957692,0.584891386
0.65956,0.66198,0.6176493,1,0.6343845,2023-06-21T05:00:00Z,50.003192342,0.63679284
0.6436669,0.66163565,0.633924255,1,0.65964,2023-06-22T05:00:00Z,188.627174074,0.639471
0.683645,0.69413655,0.640025,4,0.64256,2023-06-23T05:00:00Z,110.404494917,0.676471899
0.720362035,0.721517465,0.65937957,1,0.68467002,2023-06-24T05:00:00Z,2.228642333,0.666702
0.67747,0.742681975,0.67352567,0,0.720595,2023-06-25T05:00:00Z,0.0,0.0
0.69084237,0.696722495,0.664977,8,0.67721069,2023-06-26T05:00:00Z,353.872862736,0.6750236049
0.6666489,0.7164885,0.6616,13,0.69084335,2023-06-27T05:00:00Z,223.658618093,0.6884681529
0.6326,0.669337,0.59766326,2,0.6665675,2023-06-28T05:00:00Z,18.882633842,0.6683695999
0.6735332,0.68250785,0.626605,2,0.6324105,2023-06-29T05:00:00Z,3.361557456,0.6471087325
0.67571,0.69374065,0.62754165,7,0.6729849,2023-06-30T05:00:00Z,576.944317512,0.6843552969
0.6682795,0.69729905,0.662615,3,0.675830125,2023-07-01T05:00:00Z,13.028170871,0.6876661419
0.701772255,0.7134079,0.6646261,2,0.6663,2023-07-02T05:00:00Z,14.365475878,0.6913937363
0.69706,0.715042735,0.6921645,1,0.704975,2023-07-03T05:00:00Z,1.41676003,0.70513
0.71861,0.71978595,0.6827956,2,0.69692385,2023-07-04T05:00:00Z,12.816160748,0.69671605
0.671645605,0.72910415,0.66390985,4,0.7183652,2023-07-05T05:00:00Z,94.126958222,0.6786383778
0.64907,0.71354025,0.637913245,21,0.67188335,2023-07-06T05:00:00Z,4610.477559308,0.6742964241
0.6424725,0.657550945,0.639849,1,0.6493,2023-07-07T05:00:00Z,1.0,0.65303
0.6383455,0.64787062,0.621541795,1,0.64172995,2023-07-08T05:00:00Z,500.0,0.634365634
0.6194415,0.645951,0.6120555,0,0.6385086,2023-07-09T05:00:00Z,0.0,0.0
0.63453912,0.651083835,0.60906,1,0.616976945,2023-07-10T05:00:00Z,80.036275672,0.62159564
0.647489965,0.65004,0.6246677,8,0.634618,2023-07-11T05:00:00Z,314.656252808,0.6335115656
0.62655945,0.65444974,0.62187666,1,0.64764655,2023-07-12T05:00:00Z,2.81954689,0.635211
0.71253807,0.72394103,0.622656995,1,0.626635,2023-07-13T05:00:00Z,14.077344761,0.70681227
0.67764015,0.7296834,0.661715,3,0.7123,2023-07-14T05:00:00Z,51.720051428,0.6929542416
0.66835,0.6945734,0.662,1,0.6772194,2023-07-15T05:00:00Z,7.183417452,0.69257008
0.7969545,0.7997752,0.6669365,1,0.6695583,2023-07-16T05:00:00Z,19.648367185,0.68509
0.73265762,0.8149145,0.721314,0,0.796695,2023-07-17T05:00:00Z,0.0,0.0
0.73009645,0.765225,0.702048935,1,0.7339175,2023-07-18T05:00:00Z,1.0,0.717461
0.7062678,0.738306665,0.6989154,0,0.730665,2023-07-19T05:00:00Z,0.0,0.0
0.7441885,0.75671,0.701383025,1,0.70643,2023-07-20T05:00:00Z,10.0,0.719280719
0.7194475,0.74765885,0.7132683,2,0.74383405,2023-07-21T05:00:00Z,49.0,0.7339575918
0.705394,0.720002,0.68611335,2,0.719364065,2023-07-22T05:00:00Z,10.0,0.71136
0.69231591,0.7167372,0.6829805,0,0.705286645,2023-07-23T05:00:00Z,0.0,0.0
0.659300995,0.70109,0.63898175,1,0.69205427,2023-07-24T05:00:00Z,10.0,0.66238741
0.653435075,0.667075185,0.64289878,2,0.65925861,2023-07-25T05:00:00Z,51.224098361,0.6605120067
0.664988595,0.669162,0.6436928,1,0.6532423,2023-07-26T05:00:00Z,7.621141657,0.65279196
0.6567195,0.6770846,0.6507396,1,0.66520435,2023-07-27T05:00:00Z,1.51226158,0.6606
0.662965655,0.6706746,0.6434242,1,0.656947,2023-07-28T05:00:00Z,28.49723764,0.6634003
0.687447905,0.691236385,0.657029,2,0.665154605,2023-07-29T05:00:00Z,2.980653668,0.683711967
0.679448635,0.70639935,0.6539405,2,0.6875885,2023-07-30T05:00:00Z,440.0,0.6953501041
0.664408165,0.7201323,0.6538615,1,0.67961,2023-07-31T05:00:00Z,1.468392088,0.686727
0.726856,0.7494485,0.66085,0,0.66428585,2023-08-01T05:00:00Z,0.0,0.0
0.70504595,0.73311561,0.7040241,0,0.72718535,2023-08-02T05:00:00Z,0.0,0.0
0.6988185,0.7305,0.692731345,0,0.708067,2023-08-03T05:00:00Z,0.0,0.0
0.6894936,0.70858,0.684986655,0,0.69859715,2023-08-04T05:00:00Z,0.0,0.0
0.68558186,0.70359,0.6698935,1,0.689048,2023-08-05T05:00:00Z,105.0,0.675324675
